#Date;Time;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Udc1;Udc2;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Pdc3;Udc1;Udc2;Udc3;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Udc1;Udc2;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Udc1;Udc2;Uac;INV;Pac;DaySum;Status;Error;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;Idc1;Idc2;Iac
23.05.18;23:55:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:50:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:45:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:40:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:35:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:30:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:25:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:20:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:15:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
23.05.18;23:10:00;1;0;30212;0;0;0;0;0;0;0;0;0;2;0;29876;0;0;0;0;0;0;0;0;0;3;0;30269;0;0;0;0;0;0;0;0;0;4;0;40796;0;0;0;0;0;0;0;5;0;27092;0;0;0;0;0;0;0;0;0;6;0;26753;0;0;0;0;0;0;0;0;0;7;0;27118;0;0;0;0;0;0;0;0;0;8;0;41027;0;0;0;0;0;0;0;9;0;19924;0;0;0;0;0;0;0;10;0;24505;0;0;0;0;0;0;0;0;0;0;0
